example_id,candidate_example_id,original_id,type,relations,candidate_role,quality_status,quality_issue_codes
633,743,1453406e08bd11ebbd89ac1f6bf848b6,comparison,country,primary,pass,
634,744,981f1da9087111ebbd63ac1f6bf848b6,comparison,date of birth|date of death,primary,pass,
635,745,4469d2fa0bdc11eba7f7acde48001122,compositional,date of death|mother,primary,pass,
636,746,150c661f093211ebbdaeac1f6bf848b6,comparison,publication date,primary,pass,
637,747,17e09010084f11ebbd56ac1f6bf848b6,comparison,publication date,primary,pass,
638,748,aa201d800bdb11eba7f7acde48001122,compositional,country of citizenship|spouse,primary,pass,
639,749,90efd13609bd11ebbdb0ac1f6bf848b6,comparison,inception,primary,pass,
640,750,9e38fbba093611ebbdaeac1f6bf848b6,comparison,publication date,primary,pass,
641,751,fed0e82c093811ebbdaeac1f6bf848b6,comparison,publication date,primary,pass,
642,753,3d0c3792089311ebbd74ac1f6bf848b6,comparison,country,primary,pass,
643,754,0db2574e0bde11eba7f7acde48001122,compositional,composer|spouse,primary,pass,
644,757,b83a9e940baf11ebab90acde48001122,inference,mother|spouse,primary,pass,
645,759,dab94c6c0bdd11eba7f7acde48001122,compositional,educated at|father,primary,pass,
646,761,26f1c43608ea11ebbda7ac1f6bf848b6,comparison,publication date,primary,pass,
647,762,a00f22640bdb11eba7f7acde48001122,compositional,director|educated at,primary,pass,
648,763,f272f7520bda11eba7f7acde48001122,compositional,has part|place of birth,primary,pass,
649,764,8918c19d08f011ebbda8ac1f6bf848b6,comparison,date of birth|date of death,primary,pass,
650,765,495260a00bde11eba7f7acde48001122,compositional,employer|mother,primary,review,evidence_term_not_in_support
651,766,a64e32e20bda11eba7f7acde48001122,compositional,composer|place of death,primary,review,evidence_term_not_in_support
652,767,7df3efc40baf11ebab90acde48001122,inference,father|sibling,primary,pass,
653,768,2f6c960c0bb011ebab90acde48001122,inference,father|sibling,primary,pass,
654,769,996b6cd60bdd11eba7f7acde48001122,compositional,country|publisher,primary,pass,
655,770,2152246e0bde11eba7f7acde48001122,compositional,has part|place of birth,primary,pass,
656,771,b0985e760bda11eba7f7acde48001122,compositional,performer|place of birth,primary,pass,
657,772,7d098c560bda11eba7f7acde48001122,compositional,director|employer,primary,pass,
658,773,cec6b1ec0bdd11eba7f7acde48001122,compositional,employer|presenter,primary,pass,
659,774,24a007b40bdc11eba7f7acde48001122,compositional,director|spouse,primary,pass,
660,776,6a81117708f311ebbdaaac1f6bf848b6,comparison,date of birth|date of death,primary,pass,
661,777,d875b0800bdd11eba7f7acde48001122,compositional,creator|place of birth,primary,pass,
662,778,86b79d2c0bdc11eba7f7acde48001122,compositional,father|place of death,primary,pass,
663,779,5a73c5a8099811ebbdb0ac1f6bf848b6,comparison,country,primary,pass,
664,780,9afde7fe0bdd11eba7f7acde48001122,compositional,educated at|father,primary,pass,
665,781,4b7eed900bdd11eba7f7acde48001122,compositional,director|place of death,primary,pass,
666,783,dd4a0ba5089711ebbd77ac1f6bf848b6,bridge_comparison,country of citizenship|director,primary,pass,
667,784,d0976c960bdd11eba7f7acde48001122,compositional,award received|founded by,primary,pass,
668,785,46c87e080bdb11eba7f7acde48001122,compositional,composer|student of,primary,pass,
669,786,b41c5e6a098d11ebbdb0ac1f6bf848b6,comparison,country,primary,pass,
670,788,512a07dc0bda11eba7f7acde48001122,compositional,father|place of death,primary,pass,
671,789,9900c8200bda11eba7f7acde48001122,compositional,director|place of death,primary,pass,
672,790,7176f93c08c411ebbd8eac1f6bf848b6,comparison,publication date,primary,pass,
673,791,6075a27e0bde11eba7f7acde48001122,compositional,founded by|place of birth,primary,pass,
674,792,66cc23c40bdd11eba7f7acde48001122,compositional,director|place of birth,primary,pass,
675,793,9d32eeb708ef11ebbda8ac1f6bf848b6,comparison,date of birth|date of death,primary,pass,
676,794,6605282808b811ebbd88ac1f6bf848b6,bridge_comparison,country of citizenship|director,primary,pass,
677,795,897c55600bb011ebab90acde48001122,inference,mother|spouse,primary,pass,
678,796,c2c06af608d511ebbd98ac1f6bf848b6,comparison,date of birth|date of death,primary,pass,
679,797,90424c55085611ebbd59ac1f6bf848b6,comparison,date of birth|date of death,primary,pass,
680,798,36ba28ed089611ebbd76ac1f6bf848b6,comparison,country of origin,primary,pass,
681,800,4abc56580bde11eba7f7acde48001122,compositional,founded by|manufacturer,primary,pass,
682,803,08246419090711ebbdadac1f6bf848b6,comparison,publication date,primary,pass,
683,804,4fa1e2b5097211ebbdb0ac1f6bf848b6,comparison,country of origin,primary,pass,
684,805,9f4aac2a0bdd11eba7f7acde48001122,compositional,country of citizenship|mother,primary,pass,
685,807,42b7677c0bde11eba7f7acde48001122,compositional,father|place of death,primary,pass,
686,809,91d01af80bdd11eba7f7acde48001122,compositional,cause of death|director,primary,pass,
687,810,e86a03a60bdd11eba7f7acde48001122,compositional,director|educated at,primary,pass,
688,811,c8fa7e90097d11ebbdb0ac1f6bf848b6,comparison,publication date,primary,pass,
689,812,6e6f7ec20bde11eba7f7acde48001122,compositional,employer|spouse,primary,pass,
690,813,c3d904dc08fa11ebbdacac1f6bf848b6,comparison,publication date,primary,pass,
691,814,48a24b7008e611ebbda5ac1f6bf848b6,bridge_comparison,date of birth|producer,primary,pass,
692,815,a5e432ea0bdd11eba7f7acde48001122,compositional,father|founded by,primary,pass,
693,817,0dd34927090011ebbdadac1f6bf848b6,comparison,publication date,primary,pass,
694,818,3a148dcc0baf11ebab90acde48001122,inference,mother|spouse,primary,pass,
695,820,fd8e7e140bd911eba7f7acde48001122,compositional,country of citizenship|spouse,primary,pass,
696,821,65e02b320bdc11eba7f7acde48001122,compositional,director|employer,primary,pass,
697,823,c2f85f7e0baf11ebab90acde48001122,inference,mother|sibling,primary,pass,
698,825,a0ae8e340baf11ebab90acde48001122,inference,father|mother,primary,pass,
699,826,249f782e0bde11eba7f7acde48001122,compositional,employer|founded by,primary,pass,
700,827,555e288e088c11ebbd6fac1f6bf848b6,bridge_comparison,country of citizenship|director,primary,pass,
701,828,b00f07ea08bd11ebbd8aac1f6bf848b6,comparison,publication date,primary,pass,
702,829,77ddd5fe0bb011ebab90acde48001122,inference,father|spouse,primary,pass,
703,830,f9a8b78a085311ebbd59ac1f6bf848b6,bridge_comparison,country of citizenship|director,primary,pass,
704,831,7c24f3260bd911eba7f7acde48001122,compositional,director|educated at,primary,pass,
705,832,f7f273ec0bda11eba7f7acde48001122,compositional,inception|publisher,primary,pass,
706,833,6296b85e0bde11eba7f7acde48001122,compositional,award received|director,primary,pass,
707,834,2b4c3a240baf11ebab90acde48001122,inference,father|mother,primary,pass,
708,835,249354360bde11eba7f7acde48001122,compositional,father|place of death,primary,pass,
709,836,2e51af0e0bde11eba7f7acde48001122,compositional,father|place of burial,primary,pass,
710,837,349416060bdc11eba7f7acde48001122,compositional,director|place of burial,primary,pass,
711,838,80cf01340baf11ebab90acde48001122,inference,child|mother,primary,review,evidence_term_not_in_support
712,839,dfa5d876084f11ebbd56ac1f6bf848b6,comparison,country,primary,pass,
713,840,bb73c78a0bdb11eba7f7acde48001122,compositional,place of death|spouse,primary,pass,
714,841,669c851e08e811ebbda6ac1f6bf848b6,comparison,country,primary,pass,
715,842,5495b6560bde11eba7f7acde48001122,compositional,country of citizenship|director,primary,pass,
716,843,b8c9f8be084911ebbd55ac1f6bf848b6,comparison,date of birth|date of death,primary,pass,
717,844,6f5fa1ae0bde11eba7f7acde48001122,compositional,country|publisher,primary,pass,
718,845,f7b41d560bdd11eba7f7acde48001122,compositional,place of birth|spouse,primary,review,evidence_term_not_in_support
719,846,4e786ebb08f911ebbdaaac1f6bf848b6,comparison,country of origin,primary,pass,
720,847,f73a80a80bd911eba7f7acde48001122,compositional,country of citizenship|father,primary,pass,
721,848,7154c5b40bdb11eba7f7acde48001122,compositional,place of death|spouse,primary,review,evidence_term_not_in_support
722,849,001ad110086911ebbd5eac1f6bf848b6,comparison,country of origin,primary,pass,
723,850,49baa9120bde11eba7f7acde48001122,compositional,place of birth|presenter,primary,pass,
724,851,bde4185c097011ebbdb0ac1f6bf848b6,comparison,country,primary,pass,
725,852,b16ce9860bdd11eba7f7acde48001122,compositional,director|place of death,primary,pass,
726,853,ba6055720bd911eba7f7acde48001122,compositional,father|performer,primary,pass,
727,854,e2e113160bdd11eba7f7acde48001122,compositional,award received|director,primary,pass,
728,856,df66ea220bdc11eba7f7acde48001122,compositional,director|place of birth,primary,pass,
729,857,e0a2de32097c11ebbdb0ac1f6bf848b6,comparison,publication date,primary,pass,
730,858,fd5b20340bdc11eba7f7acde48001122,compositional,educated at|spouse,primary,pass,
731,861,fbac69b4087b11ebbd69ac1f6bf848b6,comparison,country of origin,primary,pass,
732,864,005238da0bde11eba7f7acde48001122,compositional,composer|country of citizenship,primary,pass,
733,865,a2148cba0bdc11eba7f7acde48001122,compositional,director|place of burial,primary,pass,
734,866,d4c086d009b811ebbdb0ac1f6bf848b6,comparison,country,primary,pass,
735,867,399b91ab08ae11ebbd83ac1f6bf848b6,comparison,date of birth|date of death,primary,pass,
736,868,57921cf1094f11ebbdaeac1f6bf848b6,comparison,publication date,primary,pass,
737,869,293efbb2096911ebbdafac1f6bf848b6,comparison,publication date,primary,pass,
738,870,bf9e1dd80bdb11eba7f7acde48001122,compositional,father|place of burial,primary,pass,
739,871,1da795920bde11eba7f7acde48001122,compositional,award received|director,primary,pass,
740,872,a7a670660bdd11eba7f7acde48001122,compositional,award received|presenter,primary,pass,
741,873,22a7814c0bde11eba7f7acde48001122,compositional,place of birth|spouse,primary,pass,
742,875,6bab217b091311ebbdadac1f6bf848b6,comparison,publication date,primary,pass,
743,877,70f721c308e811ebbda6ac1f6bf848b6,comparison,date of birth|date of death,primary,pass,
744,878,43fedada095511ebbdaeac1f6bf848b6,comparison,publication date,primary,pass,
745,880,ab8e3e620baf11ebab90acde48001122,inference,father|sibling,primary,pass,
746,881,c1e402c20bdd11eba7f7acde48001122,compositional,performer|place of death,primary,pass,
747,882,c1d6a4ac0baf11ebab90acde48001122,inference,sibling|spouse,primary,pass,
748,883,8924701a08c811ebbd91ac1f6bf848b6,comparison,date of birth|date of death,primary,pass,
749,884,fbd86f2a0bda11eba7f7acde48001122,compositional,place of death|spouse,primary,pass,
750,885,571c28120bdc11eba7f7acde48001122,compositional,director|mother,primary,pass,
751,886,e8814a640bda11eba7f7acde48001122,compositional,director|place of birth,primary,pass,
752,887,60c4f9dc0bde11eba7f7acde48001122,compositional,director|employer,primary,pass,
753,888,9076d3180bdd11eba7f7acde48001122,compositional,director|employer,primary,pass,
754,889,dd454e7a0bda11eba7f7acde48001122,compositional,director|educated at,primary,pass,
755,890,9564cd35089311ebbd75ac1f6bf848b6,comparison,country of origin,primary,pass,
756,891,56fd5a440bdd11eba7f7acde48001122,compositional,date of birth|mother,primary,pass,
757,892,2520477e0bde11eba7f7acde48001122,compositional,creator|date of birth,primary,pass,
758,893,87284b620bdc11eba7f7acde48001122,compositional,educated at|spouse,primary,pass,
759,894,b20413b80bda11eba7f7acde48001122,compositional,director|place of birth,primary,pass,
760,895,8cd1b0020bdd11eba7f7acde48001122,compositional,place of birth|spouse,primary,pass,
761,896,7c71892a08d711ebbd9aac1f6bf848b6,comparison,date of birth|date of death,primary,pass,
762,897,67d5478c0bb011ebab90acde48001122,inference,father|mother,primary,pass,
763,898,4e579c39087711ebbd67ac1f6bf848b6,comparison,country of origin,primary,pass,
764,899,a32aa3a60bdb11eba7f7acde48001122,compositional,director|place of death,primary,pass,
765,900,436b7b0d088411ebbd6dac1f6bf848b6,comparison,publication date,primary,pass,
766,901,3ae04de80bde11eba7f7acde48001122,compositional,performer|place of detention,primary,pass,
767,902,b0178909094c11ebbdaeac1f6bf848b6,comparison,publication date,primary,pass,
768,903,58b6a4780bdb11eba7f7acde48001122,compositional,director|educated at,primary,pass,
769,904,95cde679098d11ebbdb0ac1f6bf848b6,comparison,country,primary,pass,
770,905,f3221459087411ebbd67ac1f6bf848b6,bridge_comparison,country of citizenship|director,primary,pass,
771,906,86508dc60bdc11eba7f7acde48001122,compositional,composer|place of birth,primary,pass,
772,907,ef1c98000bdb11eba7f7acde48001122,compositional,country|publisher,primary,pass,
773,909,e9a74ce40bdb11eba7f7acde48001122,compositional,director|place of birth,primary,pass,
774,910,625f61c9090511ebbdadac1f6bf848b6,comparison,publication date,primary,pass,
775,911,c67624640bdd11eba7f7acde48001122,compositional,performer|place of death,primary,pass,
776,912,acdf3b1e08d411ebbd96ac1f6bf848b6,comparison,country of origin,primary,pass,
777,913,b886bb8e0bdd11eba7f7acde48001122,compositional,father|place of birth,primary,pass,
778,914,bd4bd0fc0bdb11eba7f7acde48001122,compositional,father|place of death,primary,pass,
779,915,3803e25f08d411ebbd96ac1f6bf848b6,comparison,country of origin,primary,pass,
780,916,67d94a440bdd11eba7f7acde48001122,compositional,educated at|father,primary,review,evidence_term_not_in_support
781,917,cfff2a280bdb11eba7f7acde48001122,compositional,cause of death|director,primary,pass,
782,918,169a48d80bdb11eba7f7acde48001122,compositional,country of citizenship|father,primary,pass,
783,919,9b9e6cc40bdd11eba7f7acde48001122,compositional,founded by|place of death,primary,pass,
784,920,ac8af39a0bdd11eba7f7acde48001122,compositional,award received|composer,primary,pass,
785,921,f3e74f960bdc11eba7f7acde48001122,compositional,date of death|editor,primary,pass,
786,922,1d94fad8084911ebbd55ac1f6bf848b6,comparison,country of origin,primary,pass,
787,923,54fac5d9088b11ebbd6fac1f6bf848b6,comparison,country,primary,pass,
788,926,d334be7c085911ebbd5bac1f6bf848b6,comparison,date of birth|date of death,primary,pass,
789,927,aae1561b08f411ebbdaaac1f6bf848b6,comparison,date of birth|date of death,primary,pass,
790,928,c6d520840bda11eba7f7acde48001122,compositional,father|place of death,primary,review,evidence_term_not_in_support
791,929,ce9c3713087e11ebbd6bac1f6bf848b6,bridge_comparison,date of death|producer,primary,pass,
792,930,e67e273709b011ebbdb0ac1f6bf848b6,comparison,publication date,primary,pass,
793,931,d1fd885008b211ebbd85ac1f6bf848b6,comparison,date of birth|date of death,primary,pass,
794,932,9622a25e08fb11ebbdacac1f6bf848b6,comparison,inception,primary,pass,
795,933,f4d06fc9088011ebbd6dac1f6bf848b6,comparison,country of citizenship,primary,pass,
796,934,dd7c75a00bdd11eba7f7acde48001122,compositional,composer|place of birth,primary,pass,
797,935,53f3501408d711ebbd9aac1f6bf848b6,bridge_comparison,date of death|producer,primary,pass,
798,936,b23c52da0baf11ebab90acde48001122,inference,father|mother,primary,pass,
799,939,c6bac3e00bdc11eba7f7acde48001122,compositional,mother|place of birth,primary,pass,
800,940,d36533540bdd11eba7f7acde48001122,compositional,father|place of death,primary,pass,
801,941,4a53b17c0bdc11eba7f7acde48001122,compositional,director|place of birth,primary,pass,
802,942,d4ae7b5e0bdc11eba7f7acde48001122,compositional,father|place of death,primary,pass,
803,943,ef7ba7760bdd11eba7f7acde48001122,compositional,has part|place of birth,primary,pass,
804,944,00ef78f80bdd11eba7f7acde48001122,compositional,father|place of burial,primary,pass,
805,945,b536dc7a0bdd11eba7f7acde48001122,compositional,inception|publisher,primary,pass,
806,946,c08a052e0bd911eba7f7acde48001122,compositional,country of citizenship|performer,primary,pass,
807,947,da9eb08e0bdb11eba7f7acde48001122,compositional,performer|place of birth,primary,pass,
808,948,a20f8374094b11ebbdaeac1f6bf848b6,comparison,publication date,primary,pass,
809,949,6138bd9c095411ebbdaeac1f6bf848b6,comparison,inception,primary,pass,
810,950,ad06f84c0bdc11eba7f7acde48001122,compositional,mother|place of birth,primary,review,evidence_term_not_in_support|evidence_term_not_in_support
811,951,1013849a0bde11eba7f7acde48001122,compositional,cause of death|mother,primary,pass,
812,952,8316ee2c0bda11eba7f7acde48001122,compositional,award received|director,primary,pass,
813,954,742d92c00bdb11eba7f7acde48001122,compositional,award received|director,primary,pass,
814,956,9c98b75e0bda11eba7f7acde48001122,compositional,award received|performer,primary,review,evidence_term_not_in_support
815,957,b6dfdcac0bdd11eba7f7acde48001122,compositional,father|place of burial,primary,review,evidence_term_not_in_support
816,958,49480961087e11ebbd6bac1f6bf848b6,comparison,date of birth|date of death,primary,pass,
817,959,415e3b580bde11eba7f7acde48001122,compositional,award received|performer,primary,pass,
818,961,05ead7ea0bdc11eba7f7acde48001122,compositional,director|spouse,primary,pass,
819,962,1df3448c0bda11eba7f7acde48001122,compositional,director|educated at,primary,pass,
820,963,8e4e644d085a11ebbd5cac1f6bf848b6,comparison,date of birth|date of death,primary,pass,
821,964,36863a9e0bdb11eba7f7acde48001122,compositional,place of burial|spouse,primary,pass,
822,965,f37a8fca0bda11eba7f7acde48001122,compositional,father|place of death,primary,pass,
823,967,305e54500bde11eba7f7acde48001122,compositional,performer|place of birth,primary,pass,
824,968,a111296e086111ebbd5dac1f6bf848b6,comparison,publication date,primary,pass,
825,969,7f51c24a0bd911eba7f7acde48001122,compositional,place of death|spouse,primary,pass,
826,971,f11bc9580bdd11eba7f7acde48001122,compositional,award received|performer,primary,pass,
827,972,3ab39585097c11ebbdb0ac1f6bf848b6,comparison,country,primary,pass,
828,974,432d5c5c08aa11ebbd80ac1f6bf848b6,comparison,inception,primary,pass,
829,975,5cefd79608a211ebbd7aac1f6bf848b6,comparison,publication date,primary,pass,
830,976,6b6d990e0baf11ebab90acde48001122,inference,father|spouse,primary,pass,
831,977,c501397f094011ebbdaeac1f6bf848b6,comparison,country of origin,primary,pass,
832,978,b2fd3ef40bdd11eba7f7acde48001122,compositional,child|director,primary,pass,
833,979,d39db00008c711ebbd91ac1f6bf848b6,comparison,publication date,primary,pass,
834,980,0cba513608e411ebbda4ac1f6bf848b6,comparison,date of birth|date of death,primary,pass,
835,981,6ce9fd9e088611ebbd6dac1f6bf848b6,comparison,date of birth|date of death,primary,pass,
836,983,30be5d9e0bdb11eba7f7acde48001122,compositional,award received|director,primary,pass,
837,984,eeec846e0bd911eba7f7acde48001122,compositional,place of birth|presenter,primary,pass,
838,985,703bb4500bd911eba7f7acde48001122,compositional,director|mother,primary,pass,
839,986,6d7bf7660bde11eba7f7acde48001122,compositional,country of citizenship|creator,primary,pass,
840,987,581696180bdb11eba7f7acde48001122,compositional,award received|director,primary,pass,
841,988,50e4a65c0bde11eba7f7acde48001122,compositional,performer|place of detention,primary,pass,
842,989,f178e982098311ebbdb0ac1f6bf848b6,comparison,country,primary,pass,
843,990,fd8d6eaa0bdb11eba7f7acde48001122,compositional,country of citizenship|has part,primary,pass,
844,991,36ba1d880bda11eba7f7acde48001122,compositional,educated at|spouse,primary,pass,
845,992,4a6a41860bdb11eba7f7acde48001122,compositional,child|director,primary,pass,
846,993,c93ab4a108cf11ebbd95ac1f6bf848b6,comparison,country,primary,pass,
847,994,69bcf1c00bd911eba7f7acde48001122,compositional,country of citizenship|has part,primary,pass,
848,995,0ce627320bde11eba7f7acde48001122,compositional,educated at|spouse,primary,pass,
849,996,85483fe908ab11ebbd82ac1f6bf848b6,comparison,date of birth|date of death,primary,pass,
850,997,1e1c096e086311ebbd5eac1f6bf848b6,comparison,country of origin,primary,pass,
851,998,7fa3f5ae086d11ebbd62ac1f6bf848b6,comparison,publication date,primary,pass,
852,999,e6e38bc40bdd11eba7f7acde48001122,compositional,educated at|father,primary,pass,
853,1000,35fc19ce0bde11eba7f7acde48001122,compositional,director|place of birth,primary,pass,
854,1001,2207e9060bda11eba7f7acde48001122,compositional,country of citizenship|director,reserve,pass,
855,1002,4d982dc308c111ebbd8bac1f6bf848b6,bridge_comparison,date of death|director,reserve,pass,
856,1003,0bbded440bda11eba7f7acde48001122,compositional,country of citizenship|director,reserve,pass,
857,1004,04a544a40bde11eba7f7acde48001122,compositional,date of death|father,reserve,pass,
858,1005,ad43c9300bdb11eba7f7acde48001122,compositional,father|place of birth,reserve,pass,
859,1006,9b2ccd4e088b11ebbd6fac1f6bf848b6,bridge_comparison,date of death|director,reserve,pass,
860,1007,8223ad8e097811ebbdb0ac1f6bf848b6,comparison,publication date,reserve,pass,
861,1008,c9b515020bda11eba7f7acde48001122,compositional,father|place of death,reserve,pass,
862,1009,652d7dac0bdc11eba7f7acde48001122,compositional,director|place of birth,reserve,pass,
863,1011,122b64480baf11ebab90acde48001122,inference,father|mother,reserve,pass,
864,1012,1d0cd6e80bdd11eba7f7acde48001122,compositional,director|place of death,reserve,pass,
865,1013,8e07f1f00bda11eba7f7acde48001122,compositional,director|spouse,reserve,pass,
866,1014,7cc68442092811ebbdaeac1f6bf848b6,comparison,publication date,reserve,pass,
867,1015,7b52cb9e0bd911eba7f7acde48001122,compositional,performer|place of birth,reserve,pass,
868,1016,1c0dd3b00bdc11eba7f7acde48001122,compositional,country of citizenship|father,reserve,pass,
869,1017,8cd3fe6c0baf11ebab90acde48001122,inference,father|sibling,reserve,pass,
870,1018,9792990e087511ebbd67ac1f6bf848b6,bridge_comparison,date of death|director,reserve,pass,
871,1019,16ee4aa308be11ebbd8aac1f6bf848b6,comparison,date of birth,reserve,pass,
872,1020,497c1bdb094911ebbdaeac1f6bf848b6,comparison,publication date,reserve,pass,
873,1022,6b62ba5a0bde11eba7f7acde48001122,compositional,country of citizenship|director,reserve,pass,
874,1023,25ffa50e08f511ebbdaaac1f6bf848b6,comparison,date of birth,reserve,pass,
875,1025,e15b1fe20baf11ebab90acde48001122,inference,father,reserve,review,evidence_term_not_in_support
876,1026,ea897033084e11ebbd56ac1f6bf848b6,comparison,date of birth,reserve,pass,
877,1027,a816c326089411ebbd75ac1f6bf848b6,comparison,country of origin,reserve,pass,
878,1028,96b7c1a60bdd11eba7f7acde48001122,compositional,mother|place of death,reserve,pass,
879,1029,247f29b00bda11eba7f7acde48001122,compositional,director|educated at,reserve,pass,
880,1030,2ad285a7087811ebbd67ac1f6bf848b6,comparison,date of birth,reserve,pass,
881,1031,d4f53b200baf11ebab90acde48001122,inference,mother|spouse,reserve,pass,
882,1032,e5354de60bdb11eba7f7acde48001122,compositional,country of citizenship|director,reserve,pass,
883,1033,0a9f880a0bda11eba7f7acde48001122,compositional,director|spouse,reserve,pass,
884,1034,e88629000bdd11eba7f7acde48001122,compositional,date of death|father,reserve,review,evidence_term_not_in_support
885,1035,28bbe1600bdc11eba7f7acde48001122,compositional,has part|place of birth,reserve,pass,
886,1036,8fd7bd3c0bb011ebab90acde48001122,inference,child|spouse,reserve,review,evidence_term_not_in_support
887,1037,113cba620bde11eba7f7acde48001122,compositional,director|place of death,reserve,pass,
888,1039,fe1ac99c0bdd11eba7f7acde48001122,compositional,director|place of death,reserve,pass,
889,1040,90c0142e08a911ebbd80ac1f6bf848b6,bridge_comparison,date of death|director,reserve,pass,
890,1041,519cf6dc0baf11ebab90acde48001122,inference,mother|spouse,reserve,pass,
891,1042,08a0a8ee0bdb11eba7f7acde48001122,compositional,father|place of birth,reserve,pass,
892,1043,c6e9cade086211ebbd5dac1f6bf848b6,comparison,date of death,reserve,pass,
893,1044,3b88a62a0bdc11eba7f7acde48001122,compositional,director|place of birth,reserve,pass,
894,1045,2da644540bdc11eba7f7acde48001122,compositional,director|place of death,reserve,pass,
895,1046,f51799420bdd11eba7f7acde48001122,compositional,mother|place of death,reserve,review,evidence_term_not_in_support
896,1047,d8dd595708fb11ebbdacac1f6bf848b6,comparison,publication date,reserve,pass,
897,1048,ac55dcb60bdb11eba7f7acde48001122,compositional,director|place of death,reserve,pass,
898,1049,f360505a087a11ebbd67ac1f6bf848b6,bridge_comparison,date of birth|director,reserve,pass,
899,1050,bcd01cde0bd911eba7f7acde48001122,compositional,director|place of birth,reserve,pass,
900,1051,43c31e26089911ebbd77ac1f6bf848b6,comparison,date of birth,reserve,pass,
901,1052,f29c4915088c11ebbd70ac1f6bf848b6,bridge_comparison,date of death|director,reserve,pass,
902,1053,663ea353097611ebbdb0ac1f6bf848b6,comparison,publication date,reserve,pass,
903,1054,44eb6b0a0bda11eba7f7acde48001122,compositional,father|performer,reserve,pass,
904,1055,3c76b104085711ebbd5aac1f6bf848b6,bridge_comparison,date of death|director,reserve,pass,
905,1056,08ec5ef708c511ebbd8eac1f6bf848b6,comparison,date of birth,reserve,pass,
906,1058,43acd28e0bde11eba7f7acde48001122,compositional,date of birth|father,reserve,pass,
907,1059,254784f60bde11eba7f7acde48001122,compositional,employer|father,reserve,pass,
908,1060,0a3fb6a80baf11ebab90acde48001122,inference,father,reserve,pass,
909,1061,8574034c0bdc11eba7f7acde48001122,compositional,director|place of birth,reserve,pass,
910,1062,4ac6360c08fd11ebbdadac1f6bf848b6,comparison,inception,reserve,pass,
911,1063,715e420208c911ebbd92ac1f6bf848b6,bridge_comparison,date of birth|director,reserve,pass,
912,1064,e9ef97b708e911ebbda7ac1f6bf848b6,comparison,date of birth,reserve,pass,
913,1065,43b3bf5208d911ebbd9cac1f6bf848b6,bridge_comparison,date of birth|director,reserve,pass,
914,1066,c2afbfa60bd911eba7f7acde48001122,compositional,director|spouse,reserve,pass,
915,1067,4b692f960bb011ebab90acde48001122,inference,mother|spouse,reserve,pass,
916,1068,140ef7b108b811ebbd88ac1f6bf848b6,bridge_comparison,date of birth|director,reserve,pass,
917,1069,bebbb5ec0bdb11eba7f7acde48001122,compositional,director|place of birth,reserve,pass,
918,1070,8140e36c0baf11ebab90acde48001122,inference,father|spouse,reserve,pass,
919,1071,1b8b2c9b085711ebbd59ac1f6bf848b6,bridge_comparison,date of death|director,reserve,pass,
920,1072,87c2be8908ab11ebbd82ac1f6bf848b6,bridge_comparison,date of birth|director,reserve,pass,
921,1073,52e05cb60bda11eba7f7acde48001122,compositional,director|place of birth,reserve,pass,
922,1074,b6947fe6090811ebbdadac1f6bf848b6,comparison,publication date,reserve,pass,
923,1075,a075ffa20bdb11eba7f7acde48001122,compositional,country of citizenship|father,reserve,pass,
924,1076,a100cd1b08f911ebbdaaac1f6bf848b6,comparison,country of citizenship,reserve,pass,
925,1077,dbd2b6060bdd11eba7f7acde48001122,compositional,date of birth|father,reserve,pass,
926,1079,183f8d4008b311ebbd86ac1f6bf848b6,bridge_comparison,date of death|director,reserve,pass,
927,1080,172fd661094811ebbdaeac1f6bf848b6,comparison,publication date,reserve,pass,
928,1081,fa11eeb4095a11ebbdaeac1f6bf848b6,comparison,publication date,reserve,pass,
929,1082,4175aadc0bdd11eba7f7acde48001122,compositional,father|place of birth,reserve,pass,
930,1083,f9ac302a0bd911eba7f7acde48001122,compositional,place of birth|spouse,reserve,pass,
931,1084,84e8cf3808a911ebbd80ac1f6bf848b6,bridge_comparison,date of death|director,reserve,pass,
932,1085,df5d00060bdd11eba7f7acde48001122,compositional,father|place of birth,reserve,review,evidence_term_not_in_support
933,1086,60ac8f780bde11eba7f7acde48001122,compositional,director|place of birth,reserve,pass,
934,1087,5390f39c086d11ebbd61ac1f6bf848b6,comparison,publication date,reserve,pass,
935,1089,8a92d16c0bd911eba7f7acde48001122,compositional,composer|place of death,reserve,pass,
936,1090,3f362dce0baf11ebab90acde48001122,inference,father,reserve,pass,
937,1091,2f6db50a0bb011ebab90acde48001122,inference,father,reserve,pass,
938,1092,60b2aa720baf11ebab90acde48001122,inference,father,reserve,pass,
939,1093,5baaafa8084a11ebbd56ac1f6bf848b6,comparison,country of origin,reserve,pass,
940,1095,86806877099411ebbdb0ac1f6bf848b6,comparison,country,reserve,pass,
941,1096,09ce0d5c0bda11eba7f7acde48001122,compositional,country of citizenship|director,reserve,pass,
942,1097,681ce0be086e11ebbd62ac1f6bf848b6,bridge_comparison,date of birth|director,reserve,pass,
943,1098,597a839c0bdc11eba7f7acde48001122,compositional,place of death|spouse,reserve,pass,
944,1099,860d90e60bd911eba7f7acde48001122,compositional,country of citizenship|performer,reserve,pass,
945,1100,3124087c084f11ebbd56ac1f6bf848b6,bridge_comparison,date of death|director,reserve,pass,
946,1101,1a76997408a311ebbd7bac1f6bf848b6,bridge_comparison,date of death|director,reserve,pass,
